CONTEXTID,TIMETAG,EQ-CH14_01_CoolingWater_OutTemp,EQ-CH14_01_CoolingWater_InTemp,EQ-CH14_01_CoolingWater_TempDiff,EQ-CH14_01_ColdWater_OutTemp,EQ-CH14_01_ColdWater_InTemp,EQ-CH14_01_ColdWater_TempDiff,EQ-CH14_01_Evaporator,EQ-CH14_01_Condenser,EQ-CH14_CHP_01_hz,EQ-CH14_CHP_01_flow,EQ-CH14_01_RT,EQ-CH14_CWP_01_hz,METROLOGY-CH14_01_KW
125479,2022/8/4 06:20,34.7,27.6,7.1,14.1,20.4,6.299999,1.6,-0.5,44.76181,1488.93,3099.604,49.26389,1160.759
125480,2022/8/4 06:25,35.2,27.9,7.3,14.1,20.4,6.299999,1.6,-0.6,44.55347,1477.693,3080.875,49.64583,1187.011
125481,2022/8/4 06:30,35.4,28.2,7.2,14,20.4,6.4,1.6,-0.6,45.03958,1491.167,3160.637,50.07986,1203.407
125482,2022/8/4 06:35,35.3,28.2,7.1,13.9,20.4,6.5,1.6,-0.6,45.3,1506.735,3233.925,50.56597,1198.942
125483,2022/8/4 06:40,34.8,27.7,7.1,13.9,20.4,6.5,1.7,-0.6,45.33472,1504.521,3238.684,50.20139,1191.805
125484,2022/8/4 06:45,34.6,27.4,7.2,13.8,20.4,6.599999,1.7,-0.5,44.64028,1483.322,3237.409,50.72222,1178.769
125485,2022/8/4 06:50,34.7,27.4,7.3,14.1,20.4,6.299999,1.7,-0.5,45.42153,1505.629,3136.727,49.64583,1197.291
125486,2022/8/4 06:55,35.1,27.9,7.2,14.1,20.4,6.299999,1.6,-0.5,46.06389,1528.701,3184.792,50.51389,1207.342
125487,2022/8/4 07:00,35.7,28.5,7.2,14.1,20.4,6.299999,1.6,-0.5,45.99445,1524.333,3173.415,50.73959,1232.343
125488,2022/8/4 07:05,35.5,28.2,7.3,13.9,20.4,6.5,1.7,-0.6,46.22013,1527.61,3297.595,51.12153,1224.677
125489,2022/8/4 07:10,34.9,27.8,7.1,13.9,20.4,6.5,1.7,-0.5,45.76875,1521.049,3269.45,51.15625,1217.194
125490,2022/8/4 07:15,34.6,27.4,7.2,13.9,20.4,6.5,1.7,-0.5,46.39375,1543.89,3306.924,50.80903,1197.547
125491,2022/8/4 07:20,34.6,27.6,7,14,20.4,6.4,1.7,-0.4,44.5882,1479.947,3136.926,50.63541,1200.438
125492,2022/8/4 07:25,35.5,28.1,7.4,14.1,20.5,6.4,1.7,-0.6,46.08125,1528.701,3233.036,50.4618,1221.906
125493,2022/8/4 07:30,35.2,28.1,7.1,14,20.4,6.4,1.7,-0.5,45.82084,1524.333,3223.786,50.58333,1200.864
125494,2022/8/4 07:35,34.9,27.8,7.1,14.1,20.4,6.299999,1.7,-0.5,45.54305,1518.855,3168.851,50.65278,1194.807
125495,2022/8/4 07:40,35.2,27.9,7.3,14.1,20.4,6.299999,1.7,-0.5,46.04653,1523.239,3180.247,50.42708,1200.772
125496,2022/8/4 07:45,35.2,28.1,7.1,14.1,20.4,6.299999,1.7,-0.4,45.26528,1505.629,3129.799,50.4618,1213.428
125497,2022/8/4 07:50,35.7,28.3,7.4,14,20.4,6.4,1.7,-0.6,46.58472,1542.81,3260.631,51.26042,1248.423
125498,2022/8/4 07:55,35.2,27.9,7.3,13.9,20.4,6.5,1.8,-0.5,46.60208,1550.354,3320.867,52.31945,1231.42
125499,2022/8/4 08:00,34.8,27.7,7.1,13.9,20.4,6.5,1.8,-0.4,46.51528,1539.566,3320.867,51.67709,1237.317
125500,2022/8/4 08:05,35.1,27.9,7.2,14,20.4,6.4,1.7,-0.4,46.89722,1558.932,3299.327,51.59028,1236.988
125501,2022/8/4 08:10,35.1,27.8,7.3,14,20.4,6.4,1.8,-0.5,46.91458,1551.429,3283.448,52.25,1241.342
125502,2022/8/4 08:15,35.1,27.9,7.2,14,20.4,6.4,1.7,-0.4,47.24444,1566.399,3303.849,51.17361,1217.536
125503,2022/8/4 08:20,35.3,28.1,7.2,14.1,20.4,6.299999,1.7,-0.4,47.07083,1565.334,3250.002,51.19097,1229.613
125504,2022/8/4 08:25,35.5,28.2,7.3,14.1,20.4,6.299999,1.7,-0.5,47.08819,1561.069,3250.002,51.19097,1232.647
125505,2022/8/4 08:30,35.3,28.1,7.2,14.1,20.4,6.299999,1.7,-0.5,47.175,1561.069,3258.893,51.64236,1232.284
125506,2022/8/4 08:35,34.9,27.7,7.2,14,20.4,6.4,1.8,-0.5,47.19236,1567.463,3317.381,51.98958,1226.308
125507,2022/8/4 08:40,34.7,27.6,7.1,14,20.4,6.4,1.8,-0.4,47.50486,1574.889,3333.098,51.27778,1235.21
125508,2022/8/4 08:45,35.2,27.9,7.3,14,20.4,6.4,1.7,-0.5,47.24444,1564.269,3315.13,51.50347,1266.195
125509,2022/8/4 08:50,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.5,47.43542,1567.463,3333.098,51.90278,1281.041
125510,2022/8/4 08:55,35.9,28.6,7.3,13.9,20.4,6.5,1.7,-0.6,47.53958,1575.947,3391.996,52.57986,1274.57
125511,2022/8/4 09:00,35.1,28.1,7,13.9,20.4,6.5,1.8,-0.4,47.38333,1577.004,3385.177,52.45833,1244.264
125512,2022/8/4 09:05,34.9,27.8,7.1,13.9,20.4,6.5,1.8,-0.4,47.41805,1570.65,3380.624,52.23264,1236.926
125513,2022/8/4 09:10,35.2,28,7.2,13.9,20.4,6.5,1.7,-0.5,47.08819,1564.269,3350.879,51.59028,1248.853
125514,2022/8/4 09:15,35.6,28.3,7.3,13.9,20.4,6.5,1.7,-0.4,47.27917,1570.65,3378.346,51.67709,1261.241
125515,2022/8/4 09:20,35.8,28.6,7.2,13.9,20.4,6.5,1.7,-0.4,46.74097,1549.279,3330.13,52.02431,1264.399
125516,2022/8/4 09:25,35.7,28.5,7.2,13.9,20.4,6.5,1.7,-0.5,46.72361,1549.279,3332.442,51.95486,1239.06
125517,2022/8/4 09:30,35.2,28.1,7.1,13.9,20.3,6.4,1.7,-0.5,45.56042,1512.256,3212.185,51.27778,1214.302
125518,2022/8/4 09:35,34.9,27.7,7.2,13.8,20.4,6.599999,1.7,-0.5,45.42153,1507.841,3288.509,50.73959,1195.178
125519,2022/8/4 09:40,35.5,28.3,7.2,13.9,20.4,6.5,1.7,-0.5,45.02222,1495.632,3217.211,50.02778,1220.452
125520,2022/8/4 09:45,35.8,28.5,7.3,13.9,20.4,6.5,1.7,-0.6,45.97708,1529.791,3295.259,51.24306,1232.647
125521,2022/8/4 09:50,35.2,27.9,7.3,13.9,20.4,6.5,1.7,-0.5,46.08125,1526.518,3283.553,51.26042,1214.962
125522,2022/8/4 09:55,34.8,27.7,7.1,13.9,20.4,6.5,1.7,-0.4,45.6125,1511.154,3250.551,50.86111,1198.895
125523,2022/8/4 10:00,34.9,27.7,7.2,13.9,20.4,6.5,1.7,-0.5,45.38681,1506.735,3245.81,49.99305,1196.583
125524,2022/8/4 10:05,34.9,27.7,7.2,14,20.4,6.4,1.7,-0.5,46.06389,1531.968,3235.345,50.11458,1195.83
125525,2022/8/4 10:10,34.9,27.7,7.2,13.9,20.4,6.5,1.7,-0.5,45.6125,1518.855,3262.375,50.04514,1197.958
125526,2022/8/4 10:15,34.8,27.5,7.3,13.9,20.4,6.5,1.7,-0.5,45.42153,1512.256,3257.651,50.6875,1193.038
125527,2022/8/4 10:20,34.5,27.5,7,13.9,20.4,6.5,1.7,-0.4,45.02222,1496.746,3224.385,50.82639,1183.362
125528,2022/8/4 10:25,35,27.8,7.2,14,20.4,6.4,1.7,-0.5,45.80347,1528.701,3235.345,49.69791,1213.487
125529,2022/8/4 10:30,35.1,27.9,7.2,14,20.4,6.4,1.7,-0.6,46.34167,1531.968,3242.261,51.20834,1218.654
125530,2022/8/4 10:35,35.2,28,7.2,14.1,20.4,6.299999,1.7,-0.5,46.63681,1546.048,3218.686,51.26042,1223.775
125531,2022/8/4 10:40,35.2,28,7.2,14,20.4,6.4,1.7,-0.5,46.58472,1543.89,3278.897,51.10416,1227.111
125532,2022/8/4 10:45,35.1,27.8,7.3,14.1,20.4,6.299999,1.7,-0.5,46.89722,1553.577,3236.618,51.90278,1223.919
125533,2022/8/4 10:50,35.1,27.9,7.2,14.1,20.4,6.299999,1.7,-0.4,47.73056,1577.004,3285.425,50.80903,1229.834
125534,2022/8/4 10:55,35.5,28.3,7.2,14.1,20.4,6.299999,1.7,-0.5,47.81736,1585.437,3298.61,51.15625,1246.683
125535,2022/8/4 11:00,35.3,28.1,7.2,14.1,20.4,6.299999,1.7,-0.5,47.41805,1574.889,3281.018,51.90278,1239.956
125536,2022/8/4 11:05,35.3,28.1,7.2,14.1,20.4,6.299999,1.7,-0.5,47.76528,1582.28,3298.61,51.59028,1242.047
125537,2022/8/4 11:10,35.6,28.3,7.3,14,20.4,6.4,1.7,-0.5,47.99097,1590.685,3366.53,51.69444,1266.444
125538,2022/8/4 11:15,36.1,28.7,7.4,14,20.4,6.4,1.8,-0.6,47.50486,1574.889,3335.337,52.16319,1284.432
125539,2022/8/4 11:20,35.4,28.3,7.1,13.9,20.4,6.5,1.8,-0.5,47.50486,1574.889,3387.452,53.10069,1266.895
125540,2022/8/4 11:25,35.1,27.9,7.2,13.9,20.3,6.4,1.8,-0.4,47.67847,1581.227,3348.741,52.37153,1247.491
125541,2022/8/4 11:30,35.3,28.1,7.2,14,20.4,6.4,1.7,-0.4,47.41805,1570.65,3328.615,52.04166,1254.477
125542,2022/8/4 11:35,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.5,47.71319,1585.437,3350.969,51.67709,1271.204
125543,2022/8/4 11:40,35.7,28.4,7.3,13.9,20.3,6.4,1.7,-0.5,47.15763,1564.269,3310.622,52.57986,1242.729
125544,2022/8/4 11:45,35.6,28.4,7.2,13.9,20.3,6.4,1.7,-0.4,46.48055,1540.648,3260.631,51.55556,1244.242
125545,2022/8/4 11:50,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.4,47.03611,1561.069,3310.622,51.64236,1261.404
125546,2022/8/4 11:55,35.9,28.7,7.2,14,20.4,6.4,1.7,-0.5,46.39375,1529.791,3242.261,51.52083,1264.516
125547,2022/8/4 12:00,35.8,28.6,7.2,13.9,20.4,6.5,1.7,-0.5,46.08125,1531.968,3299.93,52.04166,1248.468
125548,2022/8/4 12:05,35.9,28.8,7.1,14,20.4,6.299999,1.7,-0.5,47.03611,1569.588,3261.112,51.20834,1268.396
125549,2022/8/4 12:10,35.8,28.6,7.2,13.9,20.3,6.4,1.7,-0.6,47.34861,1571.71,3324.126,51.86805,1267.268
125550,2022/8/4 12:15,35.4,28.3,7.1,13.9,20.3,6.4,1.7,-0.5,47.07083,1558.932,3299.327,52.04166,1254.681
125551,2022/8/4 12:20,35.8,28.6,7.2,14.1,20.4,6.299999,1.7,-0.4,47.76528,1581.227,3296.417,52.04166,1278.678
125552,2022/8/4 12:25,35.9,28.7,7.2,13.9,20.3,6.4,1.7,-0.5,47.60903,1583.333,3339.811,52.37153,1271
125553,2022/8/4 12:30,35.9,28.7,7.2,13.9,20.3,6.4,1.7,-0.5,47.45278,1574.889,3328.615,51.90278,1269.903
125554,2022/8/4 12:35,35.7,28.5,7.2,13.9,20.3,6.4,1.7,-0.5,47.52222,1574.889,3335.337,51.90278,1262.604
125555,2022/8/4 12:40,35.8,28.7,7.1,13.9,20.3,6.4,1.7,-0.5,47.95625,1591.733,3377.601,51.86805,1266.989
125556,2022/8/4 12:45,36.2,28.9,7.3,14,20.3,6.299999,1.7,-0.5,47.55694,1580.172,3292.024,51.625,1280.716
125557,2022/8/4 12:50,36.1,28.8,7.3,13.9,20.3,6.4,1.7,-0.6,47.76528,1582.28,3348.741,52.99653,1278.807
125558,2022/8/4 12:55,35.9,28.8,7.1,13.9,20.3,6.4,1.7,-0.5,47.59166,1578.061,3339.811,52.12847,1277.843
125559,2022/8/4 13:00,36.3,29.1,7.2,14,20.3,6.299999,1.7,-0.6,47.95625,1587.539,3307.372,51.97222,1278.065
125560,2022/8/4 13:05,36.2,28.9,7.3,14,20.3,6.299999,1.7,-0.6,47.36597,1574.889,3272.186,52.92708,1286.37
125561,2022/8/4 13:10,36.1,28.8,7.3,13.9,20.4,6.5,1.8,-0.5,48.04306,1593.826,3430.376,52.90972,1305.313
125562,2022/8/4 13:15,36.1,28.9,7.2,13.9,20.3,6.4,1.7,-0.5,47.41805,1577.004,3339.811,53.06597,1294.298
125563,2022/8/4 13:20,36.1,28.8,7.3,13.9,20.4,6.5,1.8,-0.6,47.03611,1555.721,3341.674,52.77083,1289.631
125564,2022/8/4 13:25,36.1,28.9,7.2,13.9,20.4,6.5,1.7,-0.5,46.98403,1558.932,3355.472,52.30208,1285.822
125565,2022/8/4 13:30,36.4,29.2,7.2,13.9,20.4,6.5,1.7,-0.6,47.175,1562.136,3357.767,52.28472,1300.384
125566,2022/8/4 13:35,36.3,29.1,7.2,13.9,20.4,6.5,1.7,-0.6,47.19236,1566.399,3366.929,52.42361,1291.601
125567,2022/8/4 13:40,36.2,29.1,7.1,14,20.4,6.4,1.8,-0.6,47.41805,1577.004,3337.574,52.82292,1300.556
125568,2022/8/4 13:45,36.5,29.2,7.3,14.1,20.4,6.299999,1.7,-0.6,48.47708,1608.401,3357.306,52.64931,1317.749
125569,2022/8/4 13:50,36.4,29.2,7.2,14,20.3,6.299999,1.7,-0.5,48.94583,1619.76,3370.21,53.03125,1321.152
125570,2022/8/4 13:55,36.4,29.2,7.2,14,20.3,6.299999,1.8,-0.6,49.18889,1630.019,3395.872,52.80555,1314.066
125571,2022/8/4 14:00,36.2,28.9,7.3,13.9,20.3,6.4,1.7,-0.6,48.91111,1618.731,3423.705,53.29167,1326.503
125572,2022/8/4 14:05,36.1,28.8,7.3,14.1,20.4,6.299999,1.8,-0.6,49.32778,1633.083,3402.257,53.17014,1329.221
125573,2022/8/4 14:10,36.3,29,7.3,14,20.4,6.4,1.8,-0.7,49.44931,1639.196,3467.046,53.23958,1354.055
125574,2022/8/4 14:15,36.6,29.3,7.3,13.9,20.4,6.5,1.8,-0.6,48.425,1607.364,3459.438,53.17014,1354.672
125575,2022/8/4 14:20,36.3,29,7.3,13.8,20.4,6.599999,1.8,-0.6,47.86945,1590.685,3467.157,53.20486,1315.444
125576,2022/8/4 14:25,35.9,28.8,7.1,13.8,20.3,6.499999,1.8,-0.4,47.15763,1565.334,3355.472,53.17014,1292.203
125577,2022/8/4 14:30,36.6,29.4,7.2,14,20.3,6.299999,1.7,-0.6,48.56388,1614.607,3348.675,53.29167,1315.757
125578,2022/8/4 14:35,36.6,29.3,7.3,13.9,20.3,6.4,1.7,-0.6,48.16459,1602.171,3412.785,53.17014,1313.628
125579,2022/8/4 14:40,36.3,29.1,7.2,13.8,20.3,6.499999,1.7,-0.6,47.97361,1592.78,3414.624,53.17014,1286.958
125580,2022/8/4 14:45,35.9,28.8,7.1,13.9,20.3,6.4,1.7,-0.5,47.55694,1581.227,3337.574,53.25695,1283.355
125581,2022/8/4 14:50,36,29,7,13.9,20.3,6.4,1.7,-0.4,46.81042,1555.721,3287.993,53.20486,1273.506
125582,2022/8/4 14:55,36.4,29.4,7,13.9,20.4,6.5,1.6,-0.4,48.12986,1595.917,3430.376,52.38889,1323.593
125583,2022/8/4 15:00,37,29.7,7.3,14,20.3,6.299999,1.7,-0.6,47.90417,1593.826,3320.47,52.94444,1318.201
125584,2022/8/4 15:05,36.4,29.3,7.1,14,20.4,6.4,1.7,-0.6,47.64375,1580.172,3339.811,52.75347,1290.966
125585,2022/8/4 15:10,36.3,29.1,7.2,14.1,20.4,6.299999,1.7,-0.6,48.47708,1601.13,3329.174,52.73611,1299.937
125586,2022/8/4 15:15,36.2,29,7.2,14.1,20.3,6.199999,1.8,-0.6,49.17153,1627.972,3339.872,53.08334,1303.921
125587,2022/8/4 15:20,36.6,29.2,7.4,13.9,20.3,6.4,1.7,-0.7,49.18889,1630.019,3447.61,53.29167,1335.218
125588,2022/8/4 15:25,36.4,29.2,7.2,14.1,20.3,6.199999,1.8,-0.6,49.84861,1649.333,3381.57,53.2743,1334.088
125589,2022/8/4 15:30,36.6,29.3,7.3,13.9,20.3,6.4,1.7,-0.6,49.24097,1623.872,3436.765,53.20486,1341.507
125590,2022/8/4 15:35,36.6,29.3,7.3,14,20.4,6.4,1.7,-0.6,49.81389,1647.311,3486.372,53.20486,1338.834
125591,2022/8/4 15:40,36.4,29.1,7.3,14,20.3,6.299999,1.8,-0.6,49.84861,1645.286,3438.216,53.23958,1331.607
125592,2022/8/4 15:45,36.2,28.8,7.4,13.9,20.3,6.4,1.8,-0.7,48.84167,1618.731,3425.885,53.29167,1315.118
125593,2022/8/4 15:50,35.7,28.4,7.3,13.9,20.4,6.5,1.8,-0.6,49.10209,1627.972,3497.077,53.15278,1299.545
125594,2022/8/4 15:55,35.7,28.6,7.1,13.9,20.3,6.4,1.8,-0.5,44.57083,1479.947,3132.162,53.17014,1242.41
125595,2022/8/4 16:00,35.3,28.8,6.5,13.6,20.3,6.699999,1.5,-0.4,42.2618,1408.387,3120.433,53.17014,1151.394
125596,2022/8/4 16:15,34.9,27.8,7.1,14.2,20.4,6.2,1.7,-0.5,48.3382,1602.171,3278.468,51.64236,1236.994
125597,2022/8/4 16:20,35.2,27.8,7.4,14.3,20.4,6.099999,1.9,-0.6,51.41111,1699.113,3423.484,52.42361,1294.219
125598,2022/8/4 16:25,35.1,27.9,7.2,14.2,20.4,6.2,1.9,-0.5,51.98403,1714.738,3521.64,53.17014,1308.174
125599,2022/8/4 16:30,35.2,27.8,7.4,14,20.4,6.4,2.1,-0.6,50.19583,1660.413,3524.709,53.20486,1310.979
125600,2022/8/4 16:35,35.2,27.8,7.4,14,20.4,6.4,2.1,-0.6,51.8625,1716.681,3618.773,53.29167,1334.956
125601,2022/8/4 16:40,35.3,27.9,7.4,13.9,20.4,6.5,2.2,-0.6,51.37638,1693.217,3639.521,53.17014,1344.831
125602,2022/8/4 16:45,36.1,28.7,7.4,14.1,20.3,6.199999,1.9,-0.7,52.05347,1717.652,3523.628,53.25695,1349.971
125603,2022/8/4 16:50,36.2,28.8,7.4,14.1,20.3,6.199999,1.9,-0.7,52.03611,1721.529,3515.665,53.2743,1347.531
125604,2022/8/4 16:55,35.9,28.6,7.3,14.1,20.3,6.199999,1.9,-0.7,51.68889,1709.87,3505.686,53.23958,1351.131
125605,2022/8/4 17:00,35.8,28.4,7.4,14.2,20.3,6.199999,1.9,-0.6,51.77569,1704.989,3503.687,53.23958,1313.661
125606,2022/8/4 17:05,35.7,28.4,7.3,14.1,20.3,6.199999,1.9,-0.6,50.80347,1682.354,3451.3,53.1875,1323.207
125607,2022/8/4 17:10,35.7,28.4,7.3,14,20.3,6.299999,1.9,-0.6,51.44584,1703.033,3556.132,53.23958,1332.061
125608,2022/8/4 17:15,35.8,28.5,7.3,14,20.3,6.299999,1.9,-0.7,50.89028,1678.386,3496.637,53.29167,1328.932
125609,2022/8/4 17:20,35.8,28.5,7.3,13.9,20.3,6.4,1.9,-0.6,49.9875,1655.386,3507.722,53.25695,1326.825
125610,2022/8/4 17:25,36,28.6,7.4,13.8,20.4,6.599999,1.9,-0.7,49.43194,1643.259,3588.69,53.20486,1338.265
125611,2022/8/4 17:30,35.8,28.4,7.4,13.9,20.4,6.5,1.9,-0.6,50.28264,1657.399,3553.874,53.20486,1333.009
125612,2022/8/4 17:35,35.6,28.3,7.3,13.9,20.3,6.4,1.9,-0.6,49.79653,1645.286,3467.046,53.23958,1305.618
125613,2022/8/4 17:40,35.6,28.3,7.3,13.9,20.4,6.5,2,-0.6,50.2132,1658.404,3575.478,53.23958,1325.75
125614,2022/8/4 17:45,35.7,28.3,7.4,13.9,20.3,6.4,1.9,-0.6,50.45625,1662.42,3518.348,53.2743,1329.79
125615,2022/8/4 17:50,35.8,28.4,7.4,13.9,20.4,6.5,2,-0.7,49.93541,1652.363,3547.366,53.20486,1331.488
125616,2022/8/4 17:55,35.8,28.4,7.4,13.9,20.4,6.5,1.9,-0.7,51.09861,1697.15,3643.751,53.25695,1362.744
125617,2022/8/4 18:00,35.6,28.2,7.4,13.9,20.4,6.5,2,-0.6,50.925,1680.371,3620.427,53.29167,1332.813
125618,2022/8/4 18:05,35.4,28.1,7.3,13.9,20.4,6.5,2,-0.6,51.51528,1709.87,3652.195,53.20486,1342.97
125619,2022/8/4 18:10,35.6,28.2,7.4,13.9,20.3,6.4,2,-0.7,51.61945,1706.944,3614.645,53.23958,1338.726
125620,2022/8/4 18:15,35.7,28.3,7.4,13.9,20.3,6.4,2.1,-0.7,51.35903,1689.275,3577.272,53.23958,1348.687
125621,2022/8/4 18:20,35.7,28.3,7.4,13.9,20.3,6.4,2,-0.7,51.11597,1689.275,3571.006,53.29167,1340.556
125622,2022/8/4 18:25,35.7,28.3,7.4,13.9,20.3,6.4,1.9,-0.7,50.40416,1669.424,3541.614,53.23958,1335.567
125623,2022/8/4 18:30,35.6,28.2,7.4,14,20.4,6.4,2.1,-0.6,51.46319,1694.201,3571.006,53.17014,1341.055
125624,2022/8/4 18:35,35.6,28.2,7.4,13.9,20.3,6.4,2.1,-0.7,50.925,1684.334,3566.822,53.2743,1339.517
125625,2022/8/4 18:40,35.6,28.2,7.4,13.9,20.4,6.5,2,-0.7,50.80347,1680.371,3611.908,53.17014,1333.588
125626,2022/8/4 18:45,35.4,28.1,7.3,13.9,20.4,6.5,2,-0.6,50.59514,1678.386,3599.093,53.20486,1319.315
125627,2022/8/4 18:50,35.4,28.1,7.3,13.9,20.3,6.4,2,-0.6,50.24792,1660.413,3509.85,53.29167,1316.272
125628,2022/8/4 18:55,35.8,28.6,7.2,13.9,20.3,6.4,1.9,-0.6,49.69236,1643.259,3486.372,53.20486,1330.202
125629,2022/8/4 19:00,36,28.7,7.3,13.9,20.3,6.4,1.8,-0.6,49.25833,1633.083,3454.101,53.23958,1337.247
125630,2022/8/4 19:05,35.7,28.4,7.3,13.8,20.3,6.499999,1.9,-0.6,49.64028,1638.179,3525.589,53.2743,1303.091
125631,2022/8/4 19:10,35.3,28.1,7.2,13.8,20.3,6.499999,1.9,-0.6,48.59861,1613.574,3477.201,53.23958,1268.995
125632,2022/8/4 19:15,34.9,27.9,7,14.1,20.3,6.199999,1.8,-0.5,48.45972,1606.327,3295.521,53.23958,1259.296
125633,2022/8/4 19:20,35.1,28.1,7,13.9,20.3,6.4,1.8,-0.5,47.8,1587.539,3357.647,53.29167,1246.64
125634,2022/8/4 19:25,35.1,28.1,7,14,20.4,6.4,1.8,-0.5,48.80695,1616.67,3417.157,53.17014,1252.253
125635,2022/8/4 19:30,34.8,27.8,7,13.9,20.3,6.4,1.8,-0.4,48.30347,1602.171,3395.238,52.57986,1240.646
125636,2022/8/4 19:35,35.3,28.1,7.2,14.1,20.3,6.199999,1.8,-0.5,48.32083,1598.004,3274.191,51.79861,1244.722
125637,2022/8/4 19:40,35.8,28.6,7.2,13.9,20.3,6.4,1.7,-0.6,45.90764,1524.333,3230.727,51.72917,1247.006
125638,2022/8/4 19:45,35.8,28.5,7.3,14.1,20.3,6.199999,1.7,-0.6,47.53958,1583.333,3241.932,51.76389,1253.918
125639,2022/8/4 19:50,35.2,28.1,7.1,14,20.3,6.299999,1.7,-0.6,47.67847,1581.227,3296.417,52.14584,1220.445
125640,2022/8/4 19:55,35,27.8,7.2,14.1,20.3,6.199999,1.7,-0.6,47.38333,1575.947,3224.595,51.38195,1219.928
125641,2022/8/4 20:00,35.1,28,7.1,13.9,20.3,6.4,1.7,-0.6,46.65416,1551.429,3294.798,51,1233.891
125642,2022/8/4 20:05,35.7,28.4,7.3,14,20.3,6.299999,1.7,-0.6,47.62638,1572.771,3276.605,51.64236,1260.005
125643,2022/8/4 20:10,36,28.8,7.2,14,20.3,6.299999,1.7,-0.6,48.1125,1596.96,3313.928,51.79861,1270.115
125644,2022/8/4 20:15,35.6,28.4,7.2,13.9,20.3,6.4,1.7,-0.6,47.60903,1578.061,3326.371,52.04166,1265.876
125645,2022/8/4 20:20,35.3,28.2,7.1,13.9,20.3,6.4,1.8,-0.6,47.55694,1580.172,3335.337,51.67709,1253.457
125646,2022/8/4 20:25,35.7,28.4,7.3,13.9,20.3,6.4,1.7,-0.6,47.90417,1590.685,3366.53,51.86805,1262.616
125647,2022/8/4 20:30,35.8,28.7,7.1,13.9,20.4,6.5,1.7,-0.5,46.11597,1537.399,3306.924,52.11111,1261.57
125648,2022/8/4 20:35,35.7,28.5,7.2,13.9,20.4,6.5,1.7,-0.6,47.45278,1569.588,3357.767,51.27778,1242.324
125649,2022/8/4 20:40,35.5,28.3,7.2,14,20.4,6.4,1.8,-0.6,46.56736,1543.89,3260.631,51.71181,1251.257
125650,2022/8/4 20:45,35.6,28.4,7.2,13.9,20.4,6.5,1.7,-0.6,47.24444,1567.463,3366.929,51.71181,1267.815
125651,2022/8/4 20:50,35.7,28.5,7.2,13.9,20.3,6.4,1.7,-0.6,47.38333,1570.65,3324.126,52.49306,1255.261
125652,2022/8/4 20:55,35.7,28.4,7.3,13.9,20.3,6.4,1.7,-0.6,47.26181,1566.399,3310.622,51.95486,1259.337
125653,2022/8/4 21:00,35.6,28.5,7.1,13.9,20.3,6.4,1.7,-0.6,46.89722,1554.649,3290.263,52.28472,1252.485
125654,2022/8/4 21:05,35.7,28.4,7.3,13.9,20.3,6.4,1.7,-0.6,46.9493,1556.792,3290.263,51.86805,1247.594
125655,2022/8/4 21:10,35.2,28.1,7.1,13.9,20.4,6.5,1.7,-0.6,46.91458,1556.792,3350.879,52.05903,1228.742
125656,2022/8/4 21:15,35.2,28.1,7.1,13.9,20.4,6.5,1.7,-0.6,46.82778,1548.203,3320.867,51.34722,1227.426
125657,2022/8/4 21:20,35.4,28.3,7.1,13.9,20.3,6.4,1.7,-0.6,44.83125,1482.198,3136.926,50.28819,1225.803
125658,2022/8/4 21:25,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.6,46.4632,1542.81,3265.207,51,1232.517
125659,2022/8/4 21:30,35.7,28.5,7.2,13.9,20.4,6.5,1.6,-0.6,45.5257,1513.359,3252.92,50.94792,1225.313
125660,2022/8/4 21:35,35.4,28.2,7.2,13.9,20.4,6.5,1.7,-0.6,45.95972,1531.968,3292.921,51.36458,1217.923
125661,2022/8/4 21:40,35.2,28.1,7.1,14.1,20.4,6.299999,1.7,-0.6,46.82778,1551.429,3229.905,50.72222,1229.562
125662,2022/8/4 21:45,34.9,27.7,7.2,14,20.4,6.4,1.7,-0.6,46.93195,1556.792,3294.798,51.71181,1221.28
125663,2022/8/4 21:50,35.1,27.9,7.2,14.1,20.4,6.299999,1.7,-0.6,47.01875,1558.932,3241.085,50.89583,1229.072
125664,2022/8/4 21:55,35.6,28.3,7.3,14,20.4,6.4,1.7,-0.6,47.27917,1571.71,3326.371,51.01736,1249.04
125665,2022/8/4 22:00,35.8,28.5,7.3,13.9,20.4,6.5,1.7,-0.6,47.67847,1578.061,3391.996,52.04166,1261.327
125666,2022/8/4 22:05,35.4,28.2,7.2,13.9,20.4,6.5,1.8,-0.7,47.15763,1569.588,3380.624,52.49306,1249.279
125667,2022/8/4 22:10,34.9,27.7,7.2,13.9,20.4,6.5,1.8,-0.6,47.45278,1575.947,3387.452,52.04166,1237.907
125668,2022/8/4 22:15,35.1,27.9,7.2,13.9,20.4,6.5,1.8,-0.6,47.29653,1569.588,3366.929,51.72917,1251.256
125669,2022/8/4 22:20,35.7,28.4,7.3,13.9,20.4,6.5,1.7,-0.6,47.00139,1562.136,3357.767,51.88542,1262.057
125670,2022/8/4 22:25,35.8,28.6,7.2,13.9,20.4,6.5,1.7,-0.6,47.175,1565.334,3373.783,52.07639,1267.476
